RT;div;leg;id_loca;distance;id_jour;id_taxo;organe;strata;DW;FW
13;Div2;Leg+;RT13_d-15;-15;43;Bra_napus;Fine roots;3;92.1;
13;Div2;Leg+;RT13_d-15;-15;43;Bra_napus;Fine roots;3;;742.2
13;Div2;Leg+;RT13_d-15;-15;43;Bra_napus;Fine roots;4;121.5;
13;Div2;Leg+;RT13_d-15;-15;43;Bra_napus;Fine roots;4;;1440.2
13;Div2;Leg+;RT13_d-15;-15;43;Bra_napus;Leaf3;0;241.7;
13;Div2;Leg+;RT13_d-15;-15;43;Bra_napus;Leaf3;0;;859
13;Div2;Leg+;RT13_d-15;-15;43;Bra_napus;Other leaves;0;1510.6;
13;Div2;Leg+;RT13_d-15;-15;43;Bra_napus;Stem;0;123.8;
13;Div2;Leg+;RT13_d-15;-15;43;Bra_napus;Taproot;1;108.5;
13;Div2;Leg+;RT13_d-15;-15;43;Bra_napus;Taproot;1;;597.7
13;Div2;Leg+;RT13_d-15;-15;43;Bra_napus;Taproot;2;22.4;
13;Div2;Leg+;RT13_d-15;-15;43;Bra_napus;Taproot;2;;127.6
13;Div2;Leg+;RT13_d-15;-15;43;Bra_napus;Taproot;3;18.1;
13;Div2;Leg+;RT13_d-15;-15;43;Bra_napus;Taproot;3;;108.4
13;Div2;Leg+;RT13_d-18;-18;43;Tri_alexa;Fine roots;1;5.9;
13;Div2;Leg+;RT13_d-18;-18;43;Tri_alexa;Fine roots;1;;62.6
13;Div2;Leg+;RT13_d-18;-18;43;Tri_alexa;Fine roots;2;2;
13;Div2;Leg+;RT13_d-18;-18;43;Tri_alexa;Fine roots;2;;23.9
13;Div2;Leg+;RT13_d-18;-18;43;Tri_alexa;Leaf1;0;2.2;
13;Div2;Leg+;RT13_d-18;-18;43;Tri_alexa;Leaf1;0;;10.3
13;Div2;Leg+;RT13_d-18;-18;43;Tri_alexa;Other leaves;0;3.5;
13;Div2;Leg+;RT13_d-18;-18;43;Tri_alexa;Stem;0;3.7;
13;Div2;Leg+;RT13_d-21;-21;43;Ger_disse;Other leaves;0;4.9;
13;Div2;Leg+;RT13_d-24;-24;43;Tri_alexa;Fine roots;1;3.9;
13;Div2;Leg+;RT13_d-24;-24;43;Tri_alexa;Fine roots;1;;24.7
13;Div2;Leg+;RT13_d-24;-24;43;Tri_alexa;Fine roots;2;1;
13;Div2;Leg+;RT13_d-24;-24;43;Tri_alexa;Fine roots;2;;3.6
13;Div2;Leg+;RT13_d-24;-24;43;Tri_alexa;Leaf2;0;2.1;
13;Div2;Leg+;RT13_d-24;-24;43;Tri_alexa;Leaf2;0;;9.8
13;Div2;Leg+;RT13_d-24;-24;43;Tri_alexa;Other leaves;0;1.3;
13;Div2;Leg+;RT13_d-24;-24;43;Tri_alexa;Stem;0;4.7;
13;Div2;Leg+;RT13_d-3;-3;43;Tri_alexa;Fine roots;1;7.5;
13;Div2;Leg+;RT13_d-3;-3;43;Tri_alexa;Fine roots;1;;50.9
13;Div2;Leg+;RT13_d-3;-3;43;Tri_alexa;Fine roots;2;14.7;
13;Div2;Leg+;RT13_d-3;-3;43;Tri_alexa;Fine roots;2;;143.7
13;Div2;Leg+;RT13_d-3;-3;43;Tri_alexa;Fine roots;3;3.9;
13;Div2;Leg+;RT13_d-3;-3;43;Tri_alexa;Fine roots;3;;39
13;Div2;Leg+;RT13_d-3;-3;43;Tri_alexa;Fine roots;4;0.3;
13;Div2;Leg+;RT13_d-3;-3;43;Tri_alexa;Fine roots;4;;3.9
13;Div2;Leg+;RT13_d-3;-3;43;Tri_alexa;Leaf3;0;3.8;
13;Div2;Leg+;RT13_d-3;-3;43;Tri_alexa;Leaf3;0;;16.4
13;Div2;Leg+;RT13_d-3;-3;43;Tri_alexa;Other leaves;0;9.8;
13;Div2;Leg+;RT13_d-3;-3;43;Tri_alexa;Stem;0;6.4;
13;Div2;Leg+;RT13_d-6;-6;43;Ver_persi;Fine roots;1;2;
13;Div2;Leg+;RT13_d-6;-6;43;Ver_persi;Fine roots;1;;16.9
13;Div2;Leg+;RT13_d-6;-6;43;Ver_persi;Other leaves;0;3.1;
13;Div2;Leg+;RT13_d-9;-9;43;Tri_alexa;Fine roots;1;26.3;
13;Div2;Leg+;RT13_d-9;-9;43;Tri_alexa;Fine roots;1;;242.2
13;Div2;Leg+;RT13_d-9;-9;43;Tri_alexa;Fine roots;2;1.6;
13;Div2;Leg+;RT13_d-9;-9;43;Tri_alexa;Fine roots;2;;16
13;Div2;Leg+;RT13_d-9;-9;43;Tri_alexa;Leaf4;0;5;
13;Div2;Leg+;RT13_d-9;-9;43;Tri_alexa;Leaf4;0;;19.2
13;Div2;Leg+;RT13_d-9;-9;43;Tri_alexa;Other leaves;0;14.8;
13;Div2;Leg+;RT13_d-9;-9;43;Tri_alexa;Stem;0;9.3;
14;Div3;Leg+;RT14_d+12;12;42;Tri_alexa;Stem;0;3.2;
14;Div3;Leg+;RT14_d+12;12;43;Tri_alexa;Fine roots;1;7.4;
14;Div3;Leg+;RT14_d+12;12;43;Tri_alexa;Fine roots;1;;66.4
14;Div3;Leg+;RT14_d+12;12;43;Tri_alexa;Fine roots;2;0.7;
14;Div3;Leg+;RT14_d+12;12;43;Tri_alexa;Fine roots;2;;7.4
14;Div3;Leg+;RT14_d+12;12;43;Tri_alexa;Leaf1;0;2.6;
14;Div3;Leg+;RT14_d+12;12;43;Tri_alexa;Leaf1;0;;12.2
14;Div3;Leg+;RT14_d+12;12;43;Tri_alexa;Other leaves;0;6.5;
14;Div3;Leg+;RT14_d+15;15;43;Bra_napus;Fine roots;1;43.8;
14;Div3;Leg+;RT14_d+15;15;43;Bra_napus;Fine roots;1;;271.1
14;Div3;Leg+;RT14_d+15;15;43;Bra_napus;Fine roots;2;109.9;
14;Div3;Leg+;RT14_d+15;15;43;Bra_napus;Fine roots;2;;915.3
14;Div3;Leg+;RT14_d+15;15;43;Bra_napus;Fine roots;3;181.8;
14;Div3;Leg+;RT14_d+15;15;43;Bra_napus;Fine roots;3;;1768
14;Div3;Leg+;RT14_d+15;15;43;Bra_napus;Fine roots;4;93.6;
14;Div3;Leg+;RT14_d+15;15;43;Bra_napus;Fine roots;4;;1312.9
14;Div3;Leg+;RT14_d+15;15;43;Bra_napus;Leaf4;0;253.7;
14;Div3;Leg+;RT14_d+15;15;43;Bra_napus;Leaf4;0;;1104.7
14;Div3;Leg+;RT14_d+15;15;43;Bra_napus;Other leaves;0;842.4;
14;Div3;Leg+;RT14_d+15;15;43;Bra_napus;Stem;0;115.2;
14;Div3;Leg+;RT14_d+15;15;43;Bra_napus;Taproot;1;70.6;
14;Div3;Leg+;RT14_d+15;15;43;Bra_napus;Taproot;1;;452.1
14;Div3;Leg+;RT14_d+15;15;43;Bra_napus;Taproot;2;6.3;
14;Div3;Leg+;RT14_d+15;15;43;Bra_napus;Taproot;2;;61.66253952
14;Div3;Leg+;RT14_d+15;15;43;Bra_napus;Taproot;3;19.5;
14;Div3;Leg+;RT14_d+15;15;43;Bra_napus;Taproot;3;;50
14;Div3;Leg+;RT14_d+15;15;43;Bra_napus;Taproot;4;6.2;
14;Div3;Leg+;RT14_d+15;15;43;Bra_napus;Taproot;4;;70.3
14;Div3;Leg+;RT14_d+18;18;43;Ver_persi;Aerial;0;3.4;
14;Div3;Leg+;RT14_d+18;18;43;Ver_persi;Fine roots;1;1.8;
14;Div3;Leg+;RT14_d+18;18;43;Ver_persi;Fine roots;1;;27.3
14;Div3;Leg+;RT14_d+24;24;43;Ger_disse;Aerial;0;8.2;
14;Div3;Leg+;RT14_d+24;24;43;Ger_disse;Fine roots;1;2.3;
14;Div3;Leg+;RT14_d+24;24;43;Ger_disse;Fine roots;1;;20
14;Div3;Leg+;RT14_d+24;24;43;Ger_disse;Fine roots;2;0.7;
14;Div3;Leg+;RT14_d+24;24;43;Ger_disse;Fine roots;2;;9.1
14;Div3;Leg+;RT14_d+6;6;43;Tri_alexa;Fine roots;1;8.5;
14;Div3;Leg+;RT14_d+6;6;43;Tri_alexa;Fine roots;1;;161.4
14;Div3;Leg+;RT14_d+6;6;43;Tri_alexa;Fine roots;2;2.6;
14;Div3;Leg+;RT14_d+6;6;43;Tri_alexa;Fine roots;2;;24.58
14;Div3;Leg+;RT14_d+6;6;43;Tri_alexa;Leaf1;0;2.8;
14;Div3;Leg+;RT14_d+6;6;43;Tri_alexa;Leaf1;0;;11.7
14;Div3;Leg+;RT14_d+6;6;43;Tri_alexa;Other leaves;0;5.7;
14;Div3;Leg+;RT14_d+6;6;43;Tri_alexa;Stem;0;7.7;
14;Div3;Leg+;RT14_d+9;9;43;Lol_peren;Fine roots;1;72.2;
14;Div3;Leg+;RT14_d+9;9;43;Lol_peren;Fine roots;1;;542.3
14;Div3;Leg+;RT14_d+9;9;43;Lol_peren;Fine roots;2;48;
14;Div3;Leg+;RT14_d+9;9;43;Lol_peren;Fine roots;2;;368
14;Div3;Leg+;RT14_d+9;9;43;Lol_peren;Fine roots;3;3.2;
14;Div3;Leg+;RT14_d+9;9;43;Lol_peren;Fine roots;3;;23
14;Div3;Leg+;RT14_d+9;9;43;Lol_peren;Leaf2;0;8.6;
14;Div3;Leg+;RT14_d+9;9;43;Lol_peren;Leaf2;0;;51.1
14;Div3;Leg+;RT14_d+9;9;43;Lol_peren;Other leaves;0;162.1;
14;Div3;Leg+;RT14_d0;0;43;Bra_napus;Fine roots;1;64.5;
14;Div3;Leg+;RT14_d0;0;43;Bra_napus;Fine roots;1;;557.9
14;Div3;Leg+;RT14_d0;0;43;Bra_napus;Fine roots;2;140.4;
14;Div3;Leg+;RT14_d0;0;43;Bra_napus;Fine roots;2;;1374.193738
14;Div3;Leg+;RT14_d0;0;43;Bra_napus;Fine roots;3;447.9;
14;Div3;Leg+;RT14_d0;0;43;Bra_napus;Fine roots;3;;4368.9
14;Div3;Leg+;RT14_d0;0;43;Bra_napus;Fine roots;4;434.4;
14;Div3;Leg+;RT14_d0;0;43;Bra_napus;Fine roots;4;;3135.980581
14;Div3;Leg+;RT14_d0;0;43;Bra_napus;Leaf3;0;481.7;
14;Div3;Leg+;RT14_d0;0;43;Bra_napus;Leaf3;0;;2262.2
14;Div3;Leg+;RT14_d0;0;43;Bra_napus;Other leaves;0;1898.6;
14;Div3;Leg+;RT14_d0;0;43;Bra_napus;Stem;0;210;
14;Div3;Leg+;RT14_d0;0;43;Bra_napus;Taproot;1;202.3;
14;Div3;Leg+;RT14_d0;0;43;Bra_napus;Taproot;1;;1258.3
14;Div3;Leg+;RT14_d0;0;43;Bra_napus;Taproot;2;31.9;
14;Div3;Leg+;RT14_d0;0;43;Bra_napus;Taproot;2;;191.3
14;Div3;Leg+;RT14_d0;0;43;Bra_napus;Taproot;3;24.5;
14;Div3;Leg+;RT14_d0;0;43;Bra_napus;Taproot;3;;135.7
14;Div3;Leg+;RT14_d0;0;43;Bra_napus;Taproot;4;17.4;
14;Div3;Leg+;RT14_d0;0;43;Bra_napus;Taproot;4;;222.8
14;Div3;Leg+;RT14_d-12;-12;43;Lol_peren;Fine roots;1;68;
14;Div3;Leg+;RT14_d-12;-12;43;Lol_peren;Fine roots;1;;556.6
14;Div3;Leg+;RT14_d-12;-12;43;Lol_peren;Fine roots;2;93.2;
14;Div3;Leg+;RT14_d-12;-12;43;Lol_peren;Fine roots;2;;866.2
14;Div3;Leg+;RT14_d-12;-12;43;Lol_peren;Fine roots;3;12.3;
14;Div3;Leg+;RT14_d-12;-12;43;Lol_peren;Fine roots;3;;124.9
14;Div3;Leg+;RT14_d-12;-12;43;Lol_peren;Leaf3;0;17.1;
14;Div3;Leg+;RT14_d-12;-12;43;Lol_peren;Leaf3;0;;74
14;Div3;Leg+;RT14_d-12;-12;43;Lol_peren;Other leaves;0;180.1;
14;Div3;Leg+;RT14_d-15;-15;43;Bra_napus;Fine roots;1;7.4;
14;Div3;Leg+;RT14_d-15;-15;43;Bra_napus;Fine roots;1;;59.9
14;Div3;Leg+;RT14_d-15;-15;43;Bra_napus;Fine roots;2;34.7;
14;Div3;Leg+;RT14_d-15;-15;43;Bra_napus;Fine roots;2;;313.7
14;Div3;Leg+;RT14_d-15;-15;43;Bra_napus;Fine roots;3;19;
14;Div3;Leg+;RT14_d-15;-15;43;Bra_napus;Fine roots;3;;208.6
14;Div3;Leg+;RT14_d-15;-15;43;Bra_napus;Fine roots;4;5.6805964;
14;Div3;Leg+;RT14_d-15;-15;43;Bra_napus;Fine roots;4;;55.6
14;Div3;Leg+;RT14_d-15;-15;43;Bra_napus;Leaf3;0;69.6;
14;Div3;Leg+;RT14_d-15;-15;43;Bra_napus;Leaf3;0;;334.9
14;Div3;Leg+;RT14_d-15;-15;43;Bra_napus;Other leaves;0;129.3;
14;Div3;Leg+;RT14_d-15;-15;43;Bra_napus;Stem;0;24.7;
14;Div3;Leg+;RT14_d-15;-15;43;Bra_napus;Taproot;1;15.5;
14;Div3;Leg+;RT14_d-15;-15;43;Bra_napus;Taproot;1;;87.5
14;Div3;Leg+;RT14_d-15;-15;43;Bra_napus;Taproot;2;6.3;
14;Div3;Leg+;RT14_d-15;-15;43;Bra_napus;Taproot;2;;42.6
14;Div3;Leg+;RT14_d-15;-15;43;Bra_napus;Taproot;3;4.9;
14;Div3;Leg+;RT14_d-15;-15;43;Bra_napus;Taproot;3;;32.9
14;Div3;Leg+;RT14_d-15;-15;43;Bra_napus;Taproot;4;4.6589064;
14;Div3;Leg+;RT14_d-15;-15;43;Bra_napus;Taproot;4;;45.6
14;Div3;Leg+;RT14_d-3;-3;43;Tri_alexa;Fine roots;1;14.8;
14;Div3;Leg+;RT14_d-3;-3;43;Tri_alexa;Fine roots;1;;161.4
14;Div3;Leg+;RT14_d-3;-3;43;Tri_alexa;Fine roots;2;7.4;
14;Div3;Leg+;RT14_d-3;-3;43;Tri_alexa;Fine roots;2;;76.6
14;Div3;Leg+;RT14_d-3;-3;43;Tri_alexa;Leaf1;0;3.1;
14;Div3;Leg+;RT14_d-3;-3;43;Tri_alexa;Leaf1;0;;11.7
14;Div3;Leg+;RT14_d-3;-3;43;Tri_alexa;Other leaves;0;7;
14;Div3;Leg+;RT14_d-3;-3;43;Tri_alexa;Stem;0;5.2;
14;Div3;Leg+;RT14_d-6;-6;43;Ver_persi;Aerial;0;3.8;
14;Div3;Leg+;RT14_d-6;-6;43;Ver_persi;Fine roots;1;3.4;
14;Div3;Leg+;RT14_d-6;-6;43;Ver_persi;Fine roots;1;;49.9
14;Div3;Leg+;RT14_d-9;-9;43;Tri_alexa;Fine roots;1;18.7;
14;Div3;Leg+;RT14_d-9;-9;43;Tri_alexa;Fine roots;1;;119.9
14;Div3;Leg+;RT14_d-9;-9;43;Tri_alexa;Fine roots;2;37;
14;Div3;Leg+;RT14_d-9;-9;43;Tri_alexa;Fine roots;2;;340.8
14;Div3;Leg+;RT14_d-9;-9;43;Tri_alexa;Fine roots;3;28.5;
14;Div3;Leg+;RT14_d-9;-9;43;Tri_alexa;Fine roots;3;;348.2
14;Div3;Leg+;RT14_d-9;-9;43;Tri_alexa;Fine roots;4;9.1;
14;Div3;Leg+;RT14_d-9;-9;43;Tri_alexa;Fine roots;4;;129
14;Div3;Leg+;RT14_d-9;-9;43;Tri_alexa;Leaf4;0;11.7;
14;Div3;Leg+;RT14_d-9;-9;43;Tri_alexa;Leaf4;0;;61.9
14;Div3;Leg+;RT14_d-9;-9;43;Tri_alexa;Other leaves;0;36.9;
14;Div3;Leg+;RT14_d-9;-9;43;Tri_alexa;Stem;0;16.1;
15;Div0;Leg+;RT15_d+12;12;43;Tri_alexa;Fine roots;1;18.7;
15;Div0;Leg+;RT15_d+12;12;43;Tri_alexa;Fine roots;1;;166.3
15;Div0;Leg+;RT15_d+12;12;43;Tri_alexa;Fine roots;2;16.7;
15;Div0;Leg+;RT15_d+12;12;43;Tri_alexa;Fine roots;2;;191.7
15;Div0;Leg+;RT15_d+12;12;43;Tri_alexa;Fine roots;3;9.5;
15;Div0;Leg+;RT15_d+12;12;43;Tri_alexa;Fine roots;3;;121.9
15;Div0;Leg+;RT15_d+12;12;43;Tri_alexa;Fine roots;4;4.3;
15;Div0;Leg+;RT15_d+12;12;43;Tri_alexa;Fine roots;4;;74
15;Div0;Leg+;RT15_d+12;12;43;Tri_alexa;Leaf4;0;8.5;
15;Div0;Leg+;RT15_d+12;12;43;Tri_alexa;Leaf4;0;;37.1
15;Div0;Leg+;RT15_d+12;12;43;Tri_alexa;Other leaves;0;21.1;
15;Div0;Leg+;RT15_d+12;12;43;Tri_alexa;Stem;0;14.1;
15;Div0;Leg+;RT15_d+15;15;43;Bra_napus;Fine roots;1;28.3;
15;Div0;Leg+;RT15_d+15;15;43;Bra_napus;Fine roots;1;;162.6
15;Div0;Leg+;RT15_d+15;15;43;Bra_napus;Fine roots;2;95;
15;Div0;Leg+;RT15_d+15;15;43;Bra_napus;Fine roots;2;;709.4
15;Div0;Leg+;RT15_d+15;15;43;Bra_napus;Fine roots;3;196.7;
15;Div0;Leg+;RT15_d+15;15;43;Bra_napus;Fine roots;3;;2251.2
15;Div0;Leg+;RT15_d+15;15;43;Bra_napus;Fine roots;4;119.4;
15;Div0;Leg+;RT15_d+15;15;43;Bra_napus;Fine roots;4;;1673.8
15;Div0;Leg+;RT15_d+15;15;43;Bra_napus;Leaf3;0;198.8;
15;Div0;Leg+;RT15_d+15;15;43;Bra_napus;Leaf3;0;;1079.5
15;Div0;Leg+;RT15_d+15;15;43;Bra_napus;Other leaves;0;;
15;Div0;Leg+;RT15_d+15;15;43;Bra_napus;Stem;0;84.3;
15;Div0;Leg+;RT15_d+15;15;43;Bra_napus;Taproot;1;95.4;
15;Div0;Leg+;RT15_d+15;15;43;Bra_napus;Taproot;1;;606.9
15;Div0;Leg+;RT15_d+15;15;43;Bra_napus;Taproot;2;15.8;
15;Div0;Leg+;RT15_d+15;15;43;Bra_napus;Taproot;2;;95.7
15;Div0;Leg+;RT15_d+18;18;43;Ver_persi;Aerial;0;6.4;
15;Div0;Leg+;RT15_d+18;18;43;Ver_persi;Fine roots;1;5.7;
15;Div0;Leg+;RT15_d+18;18;43;Ver_persi;Fine roots;1;;65.8
15;Div0;Leg+;RT15_d+18;18;43;Ver_persi;Fine roots;2;0.2;
15;Div0;Leg+;RT15_d+18;18;43;Ver_persi;Fine roots;2;;7
15;Div0;Leg+;RT15_d+21;21;43;Tri_alexa;Fine roots;1;36.5;
15;Div0;Leg+;RT15_d+21;21;43;Tri_alexa;Fine roots;1;;263.3
15;Div0;Leg+;RT15_d+21;21;43;Tri_alexa;Fine roots;2;52.5;
15;Div0;Leg+;RT15_d+21;21;43;Tri_alexa;Fine roots;2;;546.9
15;Div0;Leg+;RT15_d+21;21;43;Tri_alexa;Fine roots;3;26.1;
15;Div0;Leg+;RT15_d+21;21;43;Tri_alexa;Fine roots;3;;299.9
15;Div0;Leg+;RT15_d+21;21;43;Tri_alexa;Fine roots;4;8.4;
15;Div0;Leg+;RT15_d+21;21;43;Tri_alexa;Fine roots;4;;145.1
15;Div0;Leg+;RT15_d+21;21;43;Tri_alexa;Leaf4;0;13.6;
15;Div0;Leg+;RT15_d+21;21;43;Tri_alexa;Leaf4;0;;63.5
15;Div0;Leg+;RT15_d+21;21;43;Tri_alexa;Other leaves;0;54.6;
15;Div0;Leg+;RT15_d+21;21;43;Tri_alexa;Stem;0;19.2;
15;Div0;Leg+;RT15_d+3;3;43;Ger_disse;Aerial;0;1.8;
15;Div0;Leg+;RT15_d+3;3;43;Ger_disse;Fine roots;1;0.6;
15;Div0;Leg+;RT15_d+3;3;43;Ger_disse;Fine roots;1;;5.3
15;Div0;Leg+;RT15_d+9;9;43;Lol_peren;Fine roots;1;85.5;
15;Div0;Leg+;RT15_d+9;9;43;Lol_peren;Fine roots;1;;730.6
15;Div0;Leg+;RT15_d+9;9;43;Lol_peren;Fine roots;2;99.8;
15;Div0;Leg+;RT15_d+9;9;43;Lol_peren;Fine roots;2;;912.6
15;Div0;Leg+;RT15_d+9;9;43;Lol_peren;Fine roots;3;46.5;
15;Div0;Leg+;RT15_d+9;9;43;Lol_peren;Fine roots;3;;435.9
15;Div0;Leg+;RT15_d+9;9;43;Lol_peren;Leaf3;0;20.8;
15;Div0;Leg+;RT15_d+9;9;43;Lol_peren;Leaf3;0;;82.9
15;Div0;Leg+;RT15_d+9;9;43;Lol_peren;Other leaves;0;235.9;
15;Div0;Leg+;RT15_d0;0;43;Bra_napus;Fine roots;1;57.8;
15;Div0;Leg+;RT15_d0;0;43;Bra_napus;Fine roots;1;;461.3
15;Div0;Leg+;RT15_d0;0;43;Bra_napus;Fine roots;2;149.5;
15;Div0;Leg+;RT15_d0;0;43;Bra_napus;Fine roots;2;;1367.7
15;Div0;Leg+;RT15_d0;0;43;Bra_napus;Fine roots;3;319.6;
15;Div0;Leg+;RT15_d0;0;43;Bra_napus;Fine roots;3;;2726.2
15;Div0;Leg+;RT15_d0;0;43;Bra_napus;Fine roots;4;533.1;
15;Div0;Leg+;RT15_d0;0;43;Bra_napus;Fine roots;4;;6782.2
15;Div0;Leg+;RT15_d0;0;43;Bra_napus;Leaf3;0;319.8;
15;Div0;Leg+;RT15_d0;0;43;Bra_napus;Leaf3;0;;1810.5
15;Div0;Leg+;RT15_d0;0;43;Bra_napus;Other leaves;0;2108.5;
15;Div0;Leg+;RT15_d0;0;43;Bra_napus;Stem;0;191.8;
15;Div0;Leg+;RT15_d0;0;43;Bra_napus;Taproot;1;253.3;
15;Div0;Leg+;RT15_d0;0;43;Bra_napus;Taproot;1;;1441.3
15;Div0;Leg+;RT15_d0;0;43;Bra_napus;Taproot;2;64.5;
15;Div0;Leg+;RT15_d0;0;43;Bra_napus;Taproot;2;;417.3
15;Div0;Leg+;RT15_d0;0;43;Bra_napus;Taproot;3;12.8;
15;Div0;Leg+;RT15_d0;0;43;Bra_napus;Taproot;3;;73.4
15;Div0;Leg+;RT15_d0;0;43;Bra_napus;Taproot;4;1.4;
15;Div0;Leg+;RT15_d0;0;43;Bra_napus;Taproot;4;;4.6
15;Div0;Leg+;RT15_d-12;-12;43;Lol_peren;Fine roots;1;24.9;
15;Div0;Leg+;RT15_d-12;-12;43;Lol_peren;Fine roots;1;;221.9
15;Div0;Leg+;RT15_d-12;-12;43;Lol_peren;Fine roots;2;10.2;
15;Div0;Leg+;RT15_d-12;-12;43;Lol_peren;Fine roots;2;;103.9
15;Div0;Leg+;RT15_d-12;-12;43;Lol_peren;Leaf3;0;6.8;
15;Div0;Leg+;RT15_d-12;-12;43;Lol_peren;Leaf3;0;;33.4
15;Div0;Leg+;RT15_d-12;-12;43;Lol_peren;Other leaves;0;28.2;
15;Div0;Leg+;RT15_d-15;-15;43;Bra_napus;Fine roots;1;35.3;
15;Div0;Leg+;RT15_d-15;-15;43;Bra_napus;Fine roots;1;;359.8
15;Div0;Leg+;RT15_d-15;-15;43;Bra_napus;Fine roots;2;19.9;
15;Div0;Leg+;RT15_d-15;-15;43;Bra_napus;Fine roots;2;;283.9
15;Div0;Leg+;RT15_d-15;-15;43;Bra_napus;Leaf2;0;123.6;
15;Div0;Leg+;RT15_d-15;-15;43;Bra_napus;Leaf2;0;;442.9
15;Div0;Leg+;RT15_d-15;-15;43;Bra_napus;Other leaves;0;258.2;
15;Div0;Leg+;RT15_d-15;-15;43;Bra_napus;Stem;0;44.3;
15;Div0;Leg+;RT15_d-15;-15;43;Bra_napus;Taproot;1;20.2;
15;Div0;Leg+;RT15_d-15;-15;43;Bra_napus;Taproot;1;;89.3
15;Div0;Leg+;RT15_d-18;-18;43;Tri_alexa;Fine roots;1;11.2;
15;Div0;Leg+;RT15_d-18;-18;43;Tri_alexa;Fine roots;1;;109.6
15;Div0;Leg+;RT15_d-18;-18;43;Tri_alexa;Other leaves;0;4.4;
15;Div0;Leg+;RT15_d-18;-18;43;Tri_alexa;Stem;0;4.2;
15;Div0;Leg+;RT15_d-24;-24;43;Tri_alexa;Fine roots;1;11.8;
15;Div0;Leg+;RT15_d-24;-24;43;Tri_alexa;Fine roots;1;;100.4
15;Div0;Leg+;RT15_d-24;-24;43;Tri_alexa;Leaf3;0;4;
15;Div0;Leg+;RT15_d-24;-24;43;Tri_alexa;Leaf3;0;;14.5
15;Div0;Leg+;RT15_d-24;-24;43;Tri_alexa;Other leaves;0;19.6;
15;Div0;Leg+;RT15_d-3;-3;43;Tri_alexa;Fine roots;1;15.4;
15;Div0;Leg+;RT15_d-3;-3;43;Tri_alexa;Fine roots;1;;146.1
15;Div0;Leg+;RT15_d-3;-3;43;Tri_alexa;Fine roots;2;7.1;
15;Div0;Leg+;RT15_d-3;-3;43;Tri_alexa;Fine roots;2;;86.8
15;Div0;Leg+;RT15_d-3;-3;43;Tri_alexa;Fine roots;3;0.9;
15;Div0;Leg+;RT15_d-3;-3;43;Tri_alexa;Fine roots;3;;15.2
15;Div0;Leg+;RT15_d-3;-3;43;Tri_alexa;Leaf3;0;3.5;
15;Div0;Leg+;RT15_d-3;-3;43;Tri_alexa;Leaf3;0;;16.35514019
15;Div0;Leg+;RT15_d-3;-3;43;Tri_alexa;Other leaves;0;12.4;
15;Div0;Leg+;RT15_d-3;-3;43;Tri_alexa;Stem;0;5.3;
15;Div0;Leg+;RT15_d-6;-6;43;Ver_persi;Aerial;0;31.2;
15;Div0;Leg+;RT15_d-6;-6;43;Ver_persi;Fine roots;1;28.6;
15;Div0;Leg+;RT15_d-6;-6;43;Ver_persi;Fine roots;1;;319.7
15;Div0;Leg+;RT15_d-6;-6;43;Ver_persi;Fine roots;2;2.7;
15;Div0;Leg+;RT15_d-6;-6;43;Ver_persi;Fine roots;2;;26.4
15;Div0;Leg+;RT15_d-9;-9;43;Tri_alexa;Fine roots;1;1.9;
15;Div0;Leg+;RT15_d-9;-9;43;Tri_alexa;Fine roots;1;;17.97
15;Div0;Leg+;RT15_d-9;-9;43;Tri_alexa;Fine roots;2;4;
15;Div0;Leg+;RT15_d-9;-9;43;Tri_alexa;Fine roots;2;;26.2
15;Div0;Leg+;RT15_d-9;-9;43;Tri_alexa;Other leaves;0;1.6;
15;Div0;Leg+;RT15_d-9;-9;43;Tri_alexa;Stem;0;3;
16;Div1;Leg+;RT16_d+12;12;43;Tri_alexa;Fine roots;1;15;
16;Div1;Leg+;RT16_d+12;12;43;Tri_alexa;Fine roots;1;;120.2
16;Div1;Leg+;RT16_d+12;12;43;Tri_alexa;Fine roots;2;12.1;
16;Div1;Leg+;RT16_d+12;12;43;Tri_alexa;Fine roots;2;;114.3
16;Div1;Leg+;RT16_d+12;12;43;Tri_alexa;Fine roots;3;0.9;
16;Div1;Leg+;RT16_d+12;12;43;Tri_alexa;Fine roots;3;;11
16;Div1;Leg+;RT16_d+12;12;43;Tri_alexa;Leaf3;0;5.5;
16;Div1;Leg+;RT16_d+12;12;43;Tri_alexa;Leaf3;0;;23.2
16;Div1;Leg+;RT16_d+12;12;43;Tri_alexa;Other leaves;0;16;
16;Div1;Leg+;RT16_d+12;12;43;Tri_alexa;Stem;0;8.1;
16;Div1;Leg+;RT16_d+15;15;43;Bra_napus;Fine roots;1;53.2;
16;Div1;Leg+;RT16_d+15;15;43;Bra_napus;Fine roots;1;;483.4
16;Div1;Leg+;RT16_d+15;15;43;Bra_napus;Fine roots;2;199.5;
16;Div1;Leg+;RT16_d+15;15;43;Bra_napus;Fine roots;2;;2052.6
16;Div1;Leg+;RT16_d+15;15;43;Bra_napus;Fine roots;3;249.7;
16;Div1;Leg+;RT16_d+15;15;43;Bra_napus;Fine roots;3;;2110.7
16;Div1;Leg+;RT16_d+15;15;43;Bra_napus;Fine roots;4;178.2;
16;Div1;Leg+;RT16_d+15;15;43;Bra_napus;Fine roots;4;;2469
